Grid Points_Entries,Longitude,Latitude,Altitude,Origin
0,3.0120944679836184,-1.1132825856902864,-81.15161773825862,true
1,3.0120962859641707,-1.1132831167238904,5.0,false
2,2.962096285964171,-1.1632831167238904,5.0,false
3,2.9670962859641707,-1.1632831167238904,5.0,false
4,2.9720962859641706,-1.1632831167238904,5.0,false
5,2.977096285964171,-1.1632831167238904,5.0,false
6,2.982096285964171,-1.1632831167238904,5.0,false
7,2.9870962859641708,-1.1632831167238904,5.0,false
8,2.9920962859641707,-1.1632831167238904,5.0,false
9,2.9970962859641705,-1.1632831167238904,5.0,false
10,3.002096285964171,-1.1632831167238904,5.0,false
11,3.007096285964171,-1.1632831167238904,5.0,false
12,3.0120962859641707,-1.1632831167238904,5.0,false
13,3.0170962859641706,-1.1632831167238904,5.0,false
14,3.0220962859641705,-1.1632831167238904,5.0,false
15,3.027096285964171,-1.1632831167238904,5.0,false
16,3.0320962859641707,-1.1632831167238904,5.0,false
17,3.0370962859641706,-1.1632831167238904,5.0,false
18,3.0420962859641705,-1.1632831167238904,5.0,false
19,3.0470962859641704,-1.1632831167238904,5.0,false
20,3.0520962859641707,-1.1632831167238904,5.0,false
21,3.0570962859641706,-1.1632831167238904,5.0,false
22,3.0620962859641705,-1.1632831167238904,5.0,false
23,2.962096285964171,-1.1582831167238905,5.0,false
24,2.9670962859641707,-1.1582831167238905,5.0,false
25,2.9720962859641706,-1.1582831167238905,5.0,false
26,2.977096285964171,-1.1582831167238905,5.0,false
27,2.982096285964171,-1.1582831167238905,5.0,false
28,2.9870962859641708,-1.1582831167238905,5.0,false
29,2.9920962859641707,-1.1582831167238905,5.0,false
30,2.9970962859641705,-1.1582831167238905,5.0,false
31,3.002096285964171,-1.1582831167238905,5.0,false
32,3.007096285964171,-1.1582831167238905,5.0,false
33,3.0120962859641707,-1.1582831167238905,5.0,false
34,3.0170962859641706,-1.1582831167238905,5.0,false
35,3.0220962859641705,-1.1582831167238905,5.0,false
36,3.027096285964171,-1.1582831167238905,5.0,false
37,3.0320962859641707,-1.1582831167238905,5.0,false
38,3.0370962859641706,-1.1582831167238905,5.0,false
39,3.0420962859641705,-1.1582831167238905,5.0,false
40,3.0470962859641704,-1.1582831167238905,5.0,false
41,3.0520962859641707,-1.1582831167238905,5.0,false
42,3.0570962859641706,-1.1582831167238905,5.0,false
43,3.0620962859641705,-1.1582831167238905,5.0,false
44,2.962096285964171,-1.1532831167238904,5.0,false
45,2.9670962859641707,-1.1532831167238904,5.0,false
46,2.9720962859641706,-1.1532831167238904,5.0,false
47,2.977096285964171,-1.1532831167238904,5.0,false
48,2.982096285964171,-1.1532831167238904,5.0,false
49,2.9870962859641708,-1.1532831167238904,5.0,false
50,2.9920962859641707,-1.1532831167238904,5.0,false
51,2.9970962859641705,-1.1532831167238904,5.0,false
52,3.002096285964171,-1.1532831167238904,5.0,false
53,3.007096285964171,-1.1532831167238904,5.0,false
54,3.0120962859641707,-1.1532831167238904,5.0,false
55,3.0170962859641706,-1.1532831167238904,5.0,false
56,3.0220962859641705,-1.1532831167238904,5.0,false
57,3.027096285964171,-1.1532831167238904,5.0,false
58,3.0320962859641707,-1.1532831167238904,5.0,false
59,3.0370962859641706,-1.1532831167238904,5.0,false
60,3.0420962859641705,-1.1532831167238904,5.0,false
61,3.0470962859641704,-1.1532831167238904,5.0,false
62,3.0520962859641707,-1.1532831167238904,5.0,false
63,3.0570962859641706,-1.1532831167238904,5.0,false
64,3.0620962859641705,-1.1532831167238904,5.0,false
65,2.962096285964171,-1.1482831167238903,5.0,false
66,2.9670962859641707,-1.1482831167238903,5.0,false
67,2.9720962859641706,-1.1482831167238903,5.0,false
68,2.977096285964171,-1.1482831167238903,5.0,false
69,2.982096285964171,-1.1482831167238903,5.0,false
70,2.9870962859641708,-1.1482831167238903,5.0,false
71,2.9920962859641707,-1.1482831167238903,5.0,false
72,2.9970962859641705,-1.1482831167238903,5.0,false
73,3.002096285964171,-1.1482831167238903,5.0,false
74,3.007096285964171,-1.1482831167238903,5.0,false
75,3.0120962859641707,-1.1482831167238903,5.0,false
76,3.0170962859641706,-1.1482831167238903,5.0,false
77,3.0220962859641705,-1.1482831167238903,5.0,false
78,3.027096285964171,-1.1482831167238903,5.0,false
79,3.0320962859641707,-1.1482831167238903,5.0,false
80,3.0370962859641706,-1.1482831167238903,5.0,false
81,3.0420962859641705,-1.1482831167238903,5.0,false
82,3.0470962859641704,-1.1482831167238903,5.0,false
83,3.0520962859641707,-1.1482831167238903,5.0,false
84,3.0570962859641706,-1.1482831167238903,5.0,false
85,3.0620962859641705,-1.1482831167238903,5.0,false
86,2.962096285964171,-1.1432831167238904,5.0,false
87,2.9670962859641707,-1.1432831167238904,5.0,false
88,2.9720962859641706,-1.1432831167238904,5.0,false
89,2.977096285964171,-1.1432831167238904,5.0,false
90,2.982096285964171,-1.1432831167238904,5.0,false
91,2.9870962859641708,-1.1432831167238904,5.0,false
92,2.9920962859641707,-1.1432831167238904,5.0,false
93,2.9970962859641705,-1.1432831167238904,5.0,false
94,3.002096285964171,-1.1432831167238904,5.0,false
95,3.007096285964171,-1.1432831167238904,5.0,false
96,3.0120962859641707,-1.1432831167238904,5.0,false
97,3.0170962859641706,-1.1432831167238904,5.0,false
98,3.0220962859641705,-1.1432831167238904,5.0,false
99,3.027096285964171,-1.1432831167238904,5.0,false
100,3.0320962859641707,-1.1432831167238904,5.0,false
101,3.0370962859641706,-1.1432831167238904,5.0,false
102,3.0420962859641705,-1.1432831167238904,5.0,false
103,3.0470962859641704,-1.1432831167238904,5.0,false
104,3.0520962859641707,-1.1432831167238904,5.0,false
105,3.0570962859641706,-1.1432831167238904,5.0,false
106,3.0620962859641705,-1.1432831167238904,5.0,false
107,2.962096285964171,-1.1382831167238905,5.0,false
108,2.9670962859641707,-1.1382831167238905,5.0,false
109,2.9720962859641706,-1.1382831167238905,5.0,false
110,2.977096285964171,-1.1382831167238905,5.0,false
111,2.982096285964171,-1.1382831167238905,5.0,false
112,2.9870962859641708,-1.1382831167238905,5.0,false
113,2.9920962859641707,-1.1382831167238905,5.0,false
114,2.9970962859641705,-1.1382831167238905,5.0,false
115,3.002096285964171,-1.1382831167238905,5.0,false
116,3.007096285964171,-1.1382831167238905,5.0,false
117,3.0120962859641707,-1.1382831167238905,5.0,false
118,3.0170962859641706,-1.1382831167238905,5.0,false
119,3.0220962859641705,-1.1382831167238905,5.0,false
120,3.027096285964171,-1.1382831167238905,5.0,false
121,3.0320962859641707,-1.1382831167238905,5.0,false
122,3.0370962859641706,-1.1382831167238905,5.0,false
123,3.0420962859641705,-1.1382831167238905,5.0,false
124,3.0470962859641704,-1.1382831167238905,5.0,false
125,3.0520962859641707,-1.1382831167238905,5.0,false
126,3.0570962859641706,-1.1382831167238905,5.0,false
127,3.0620962859641705,-1.1382831167238905,5.0,false
128,2.962096285964171,-1.1332831167238904,5.0,false
129,2.9670962859641707,-1.1332831167238904,5.0,false
130,2.9720962859641706,-1.1332831167238904,5.0,false
131,2.977096285964171,-1.1332831167238904,5.0,false
132,2.982096285964171,-1.1332831167238904,5.0,false
133,2.9870962859641708,-1.1332831167238904,5.0,false
134,2.9920962859641707,-1.1332831167238904,5.0,false
135,2.9970962859641705,-1.1332831167238904,5.0,false
136,3.002096285964171,-1.1332831167238904,5.0,false
137,3.007096285964171,-1.1332831167238904,5.0,false
138,3.0120962859641707,-1.1332831167238904,5.0,false
139,3.0170962859641706,-1.1332831167238904,5.0,false
140,3.0220962859641705,-1.1332831167238904,5.0,false
141,3.027096285964171,-1.1332831167238904,5.0,false
142,3.0320962859641707,-1.1332831167238904,5.0,false
143,3.0370962859641706,-1.1332831167238904,5.0,false
144,3.0420962859641705,-1.1332831167238904,5.0,false
145,3.0470962859641704,-1.1332831167238904,5.0,false
146,3.0520962859641707,-1.1332831167238904,5.0,false
147,3.0570962859641706,-1.1332831167238904,5.0,false
148,3.0620962859641705,-1.1332831167238904,5.0,false
149,2.962096285964171,-1.1282831167238903,5.0,false
150,2.9670962859641707,-1.1282831167238903,5.0,false
151,2.9720962859641706,-1.1282831167238903,5.0,false
152,2.977096285964171,-1.1282831167238903,5.0,false
153,2.982096285964171,-1.1282831167238903,5.0,false
154,2.9870962859641708,-1.1282831167238903,5.0,false
155,2.9920962859641707,-1.1282831167238903,5.0,false
156,2.9970962859641705,-1.1282831167238903,5.0,false
157,3.002096285964171,-1.1282831167238903,5.0,false
158,3.007096285964171,-1.1282831167238903,5.0,false
159,3.0120962859641707,-1.1282831167238903,5.0,false
160,3.0170962859641706,-1.1282831167238903,5.0,false
161,3.0220962859641705,-1.1282831167238903,5.0,false
162,3.027096285964171,-1.1282831167238903,5.0,false
163,3.0320962859641707,-1.1282831167238903,5.0,false
164,3.0370962859641706,-1.1282831167238903,5.0,false
165,3.0420962859641705,-1.1282831167238903,5.0,false
166,3.0470962859641704,-1.1282831167238903,5.0,false
167,3.0520962859641707,-1.1282831167238903,5.0,false
168,3.0570962859641706,-1.1282831167238903,5.0,false
169,3.0620962859641705,-1.1282831167238903,5.0,false
170,2.962096285964171,-1.1232831167238904,5.0,false
171,2.9670962859641707,-1.1232831167238904,5.0,false
172,2.9720962859641706,-1.1232831167238904,5.0,false
173,2.977096285964171,-1.1232831167238904,5.0,false
174,2.982096285964171,-1.1232831167238904,5.0,false
175,2.9870962859641708,-1.1232831167238904,5.0,false
176,2.9920962859641707,-1.1232831167238904,5.0,false
177,2.9970962859641705,-1.1232831167238904,5.0,false
178,3.002096285964171,-1.1232831167238904,5.0,false
179,3.007096285964171,-1.1232831167238904,5.0,false
180,3.0120962859641707,-1.1232831167238904,5.0,false
181,3.0170962859641706,-1.1232831167238904,5.0,false
182,3.0220962859641705,-1.1232831167238904,5.0,false
183,3.027096285964171,-1.1232831167238904,5.0,false
184,3.0320962859641707,-1.1232831167238904,5.0,false
185,3.0370962859641706,-1.1232831167238904,5.0,false
186,3.0420962859641705,-1.1232831167238904,5.0,false
187,3.0470962859641704,-1.1232831167238904,5.0,false
188,3.0520962859641707,-1.1232831167238904,5.0,false
189,3.0570962859641706,-1.1232831167238904,5.0,false
190,3.0620962859641705,-1.1232831167238904,5.0,false
191,2.962096285964171,-1.1182831167238905,5.0,false
192,2.9670962859641707,-1.1182831167238905,5.0,false
193,2.9720962859641706,-1.1182831167238905,5.0,false
194,2.977096285964171,-1.1182831167238905,5.0,false
195,2.982096285964171,-1.1182831167238905,5.0,false
196,2.9870962859641708,-1.1182831167238905,5.0,false
197,2.9920962859641707,-1.1182831167238905,5.0,false
198,2.9970962859641705,-1.1182831167238905,5.0,false
199,3.002096285964171,-1.1182831167238905,5.0,false
200,3.007096285964171,-1.1182831167238905,5.0,false
201,3.0120962859641707,-1.1182831167238905,5.0,false
202,3.0170962859641706,-1.1182831167238905,5.0,false
203,3.0220962859641705,-1.1182831167238905,5.0,false
204,3.027096285964171,-1.1182831167238905,5.0,false
205,3.0320962859641707,-1.1182831167238905,5.0,false
206,3.0370962859641706,-1.1182831167238905,5.0,false
207,3.0420962859641705,-1.1182831167238905,5.0,false
208,3.0470962859641704,-1.1182831167238905,5.0,false
209,3.0520962859641707,-1.1182831167238905,5.0,false
210,3.0570962859641706,-1.1182831167238905,5.0,false
211,3.0620962859641705,-1.1182831167238905,5.0,false
212,2.962096285964171,-1.1132831167238904,5.0,false
213,2.9670962859641707,-1.1132831167238904,5.0,false
214,2.9720962859641706,-1.1132831167238904,5.0,false
215,2.977096285964171,-1.1132831167238904,5.0,false
216,2.982096285964171,-1.1132831167238904,5.0,false
217,2.9870962859641708,-1.1132831167238904,5.0,false
218,2.9920962859641707,-1.1132831167238904,5.0,false
219,2.9970962859641705,-1.1132831167238904,5.0,false
220,3.002096285964171,-1.1132831167238904,5.0,false
221,3.007096285964171,-1.1132831167238904,5.0,false
222,3.0120962859641707,-1.1132831167238904,5.0,false
223,3.0170962859641706,-1.1132831167238904,5.0,false
224,3.0220962859641705,-1.1132831167238904,5.0,false
225,3.027096285964171,-1.1132831167238904,5.0,false
226,3.0320962859641707,-1.1132831167238904,5.0,false
227,3.0370962859641706,-1.1132831167238904,5.0,false
228,3.0420962859641705,-1.1132831167238904,5.0,false
229,3.0470962859641704,-1.1132831167238904,5.0,false
230,3.0520962859641707,-1.1132831167238904,5.0,false
231,3.0570962859641706,-1.1132831167238904,5.0,false
232,3.0620962859641705,-1.1132831167238904,5.0,false
233,2.962096285964171,-1.1082831167238902,5.0,false
234,2.9670962859641707,-1.1082831167238902,5.0,false
235,2.9720962859641706,-1.1082831167238902,5.0,false
236,2.977096285964171,-1.1082831167238902,5.0,false
237,2.982096285964171,-1.1082831167238902,5.0,false
238,2.9870962859641708,-1.1082831167238902,5.0,false
239,2.9920962859641707,-1.1082831167238902,5.0,false
240,2.9970962859641705,-1.1082831167238902,5.0,false
241,3.002096285964171,-1.1082831167238902,5.0,false
242,3.007096285964171,-1.1082831167238902,5.0,false
243,3.0120962859641707,-1.1082831167238902,5.0,false
244,3.0170962859641706,-1.1082831167238902,5.0,false
245,3.0220962859641705,-1.1082831167238902,5.0,false
246,3.027096285964171,-1.1082831167238902,5.0,false
247,3.0320962859641707,-1.1082831167238902,5.0,false
248,3.0370962859641706,-1.1082831167238902,5.0,false
249,3.0420962859641705,-1.1082831167238902,5.0,false
250,3.0470962859641704,-1.1082831167238902,5.0,false
251,3.0520962859641707,-1.1082831167238902,5.0,false
252,3.0570962859641706,-1.1082831167238902,5.0,false
253,3.0620962859641705,-1.1082831167238902,5.0,false
254,2.962096285964171,-1.1032831167238903,5.0,false
255,2.9670962859641707,-1.1032831167238903,5.0,false
256,2.9720962859641706,-1.1032831167238903,5.0,false
257,2.977096285964171,-1.1032831167238903,5.0,false
258,2.982096285964171,-1.1032831167238903,5.0,false
259,2.9870962859641708,-1.1032831167238903,5.0,false
260,2.9920962859641707,-1.1032831167238903,5.0,false
261,2.9970962859641705,-1.1032831167238903,5.0,false
262,3.002096285964171,-1.1032831167238903,5.0,false
263,3.007096285964171,-1.1032831167238903,5.0,false
264,3.0120962859641707,-1.1032831167238903,5.0,false
265,3.0170962859641706,-1.1032831167238903,5.0,false
266,3.0220962859641705,-1.1032831167238903,5.0,false
267,3.027096285964171,-1.1032831167238903,5.0,false
268,3.0320962859641707,-1.1032831167238903,5.0,false
269,3.0370962859641706,-1.1032831167238903,5.0,false
270,3.0420962859641705,-1.1032831167238903,5.0,false
271,3.0470962859641704,-1.1032831167238903,5.0,false
272,3.0520962859641707,-1.1032831167238903,5.0,false
273,3.0570962859641706,-1.1032831167238903,5.0,false
274,3.0620962859641705,-1.1032831167238903,5.0,false
275,2.962096285964171,-1.0982831167238905,5.0,false
276,2.9670962859641707,-1.0982831167238905,5.0,false
277,2.9720962859641706,-1.0982831167238905,5.0,false
278,2.977096285964171,-1.0982831167238905,5.0,false
279,2.982096285964171,-1.0982831167238905,5.0,false
280,2.9870962859641708,-1.0982831167238905,5.0,false
281,2.9920962859641707,-1.0982831167238905,5.0,false
282,2.9970962859641705,-1.0982831167238905,5.0,false
283,3.002096285964171,-1.0982831167238905,5.0,false
284,3.007096285964171,-1.0982831167238905,5.0,false
285,3.0120962859641707,-1.0982831167238905,5.0,false
286,3.0170962859641706,-1.0982831167238905,5.0,false
287,3.0220962859641705,-1.0982831167238905,5.0,false
288,3.027096285964171,-1.0982831167238905,5.0,false
289,3.0320962859641707,-1.0982831167238905,5.0,false
290,3.0370962859641706,-1.0982831167238905,5.0,false
291,3.0420962859641705,-1.0982831167238905,5.0,false
292,3.0470962859641704,-1.0982831167238905,5.0,false
293,3.0520962859641707,-1.0982831167238905,5.0,false
294,3.0570962859641706,-1.0982831167238905,5.0,false
295,3.0620962859641705,-1.0982831167238905,5.0,false
296,2.962096285964171,-1.0932831167238903,5.0,false
297,2.9670962859641707,-1.0932831167238903,5.0,false
298,2.9720962859641706,-1.0932831167238903,5.0,false
299,2.977096285964171,-1.0932831167238903,5.0,false
300,2.982096285964171,-1.0932831167238903,5.0,false
301,2.9870962859641708,-1.0932831167238903,5.0,false
302,2.9920962859641707,-1.0932831167238903,5.0,false
303,2.9970962859641705,-1.0932831167238903,5.0,false
304,3.002096285964171,-1.0932831167238903,5.0,false
305,3.007096285964171,-1.0932831167238903,5.0,false
306,3.0120962859641707,-1.0932831167238903,5.0,false
307,3.0170962859641706,-1.0932831167238903,5.0,false
308,3.0220962859641705,-1.0932831167238903,5.0,false
309,3.027096285964171,-1.0932831167238903,5.0,false
310,3.0320962859641707,-1.0932831167238903,5.0,false
311,3.0370962859641706,-1.0932831167238903,5.0,false
312,3.0420962859641705,-1.0932831167238903,5.0,false
313,3.0470962859641704,-1.0932831167238903,5.0,false
314,3.0520962859641707,-1.0932831167238903,5.0,false
315,3.0570962859641706,-1.0932831167238903,5.0,false
316,3.0620962859641705,-1.0932831167238903,5.0,false
317,2.962096285964171,-1.0882831167238902,5.0,false
318,2.9670962859641707,-1.0882831167238902,5.0,false
319,2.9720962859641706,-1.0882831167238902,5.0,false
320,2.977096285964171,-1.0882831167238902,5.0,false
321,2.982096285964171,-1.0882831167238902,5.0,false
322,2.9870962859641708,-1.0882831167238902,5.0,false
323,2.9920962859641707,-1.0882831167238902,5.0,false
324,2.9970962859641705,-1.0882831167238902,5.0,false
325,3.002096285964171,-1.0882831167238902,5.0,false
326,3.007096285964171,-1.0882831167238902,5.0,false
327,3.0120962859641707,-1.0882831167238902,5.0,false
328,3.0170962859641706,-1.0882831167238902,5.0,false
329,3.0220962859641705,-1.0882831167238902,5.0,false
330,3.027096285964171,-1.0882831167238902,5.0,false
331,3.0320962859641707,-1.0882831167238902,5.0,false
332,3.0370962859641706,-1.0882831167238902,5.0,false
333,3.0420962859641705,-1.0882831167238902,5.0,false
334,3.0470962859641704,-1.0882831167238902,5.0,false
335,3.0520962859641707,-1.0882831167238902,5.0,false
336,3.0570962859641706,-1.0882831167238902,5.0,false
337,3.0620962859641705,-1.0882831167238902,5.0,false
338,2.962096285964171,-1.0832831167238903,5.0,false
339,2.9670962859641707,-1.0832831167238903,5.0,false
340,2.9720962859641706,-1.0832831167238903,5.0,false
341,2.977096285964171,-1.0832831167238903,5.0,false
342,2.982096285964171,-1.0832831167238903,5.0,false
343,2.9870962859641708,-1.0832831167238903,5.0,false
344,2.9920962859641707,-1.0832831167238903,5.0,false
345,2.9970962859641705,-1.0832831167238903,5.0,false
346,3.002096285964171,-1.0832831167238903,5.0,false
347,3.007096285964171,-1.0832831167238903,5.0,false
348,3.0120962859641707,-1.0832831167238903,5.0,false
349,3.0170962859641706,-1.0832831167238903,5.0,false
350,3.0220962859641705,-1.0832831167238903,5.0,false
351,3.027096285964171,-1.0832831167238903,5.0,false
352,3.0320962859641707,-1.0832831167238903,5.0,false
353,3.0370962859641706,-1.0832831167238903,5.0,false
354,3.0420962859641705,-1.0832831167238903,5.0,false
355,3.0470962859641704,-1.0832831167238903,5.0,false
356,3.0520962859641707,-1.0832831167238903,5.0,false
357,3.0570962859641706,-1.0832831167238903,5.0,false
358,3.0620962859641705,-1.0832831167238903,5.0,false
359,2.962096285964171,-1.0782831167238904,5.0,false
360,2.9670962859641707,-1.0782831167238904,5.0,false
361,2.9720962859641706,-1.0782831167238904,5.0,false
362,2.977096285964171,-1.0782831167238904,5.0,false
363,2.982096285964171,-1.0782831167238904,5.0,false
364,2.9870962859641708,-1.0782831167238904,5.0,false
365,2.9920962859641707,-1.0782831167238904,5.0,false
366,2.9970962859641705,-1.0782831167238904,5.0,false
367,3.002096285964171,-1.0782831167238904,5.0,false
368,3.007096285964171,-1.0782831167238904,5.0,false
369,3.0120962859641707,-1.0782831167238904,5.0,false
370,3.0170962859641706,-1.0782831167238904,5.0,false
371,3.0220962859641705,-1.0782831167238904,5.0,false
372,3.027096285964171,-1.0782831167238904,5.0,false
373,3.0320962859641707,-1.0782831167238904,5.0,false
374,3.0370962859641706,-1.0782831167238904,5.0,false
375,3.0420962859641705,-1.0782831167238904,5.0,false
376,3.0470962859641704,-1.0782831167238904,5.0,false
377,3.0520962859641707,-1.0782831167238904,5.0,false
378,3.0570962859641706,-1.0782831167238904,5.0,false
379,3.0620962859641705,-1.0782831167238904,5.0,false
380,2.962096285964171,-1.0732831167238903,5.0,false
381,2.9670962859641707,-1.0732831167238903,5.0,false
382,2.9720962859641706,-1.0732831167238903,5.0,false
383,2.977096285964171,-1.0732831167238903,5.0,false
384,2.982096285964171,-1.0732831167238903,5.0,false
385,2.9870962859641708,-1.0732831167238903,5.0,false
386,2.9920962859641707,-1.0732831167238903,5.0,false
387,2.9970962859641705,-1.0732831167238903,5.0,false
388,3.002096285964171,-1.0732831167238903,5.0,false
389,3.007096285964171,-1.0732831167238903,5.0,false
390,3.0120962859641707,-1.0732831167238903,5.0,false
391,3.0170962859641706,-1.0732831167238903,5.0,false
392,3.0220962859641705,-1.0732831167238903,5.0,false
393,3.027096285964171,-1.0732831167238903,5.0,false
394,3.0320962859641707,-1.0732831167238903,5.0,false
395,3.0370962859641706,-1.0732831167238903,5.0,false
396,3.0420962859641705,-1.0732831167238903,5.0,false
397,3.0470962859641704,-1.0732831167238903,5.0,false
398,3.0520962859641707,-1.0732831167238903,5.0,false
399,3.0570962859641706,-1.0732831167238903,5.0,false
400,3.0620962859641705,-1.0732831167238903,5.0,false
401,2.962096285964171,-1.0682831167238902,5.0,false
402,2.9670962859641707,-1.0682831167238902,5.0,false
403,2.9720962859641706,-1.0682831167238902,5.0,false
404,2.977096285964171,-1.0682831167238902,5.0,false
405,2.982096285964171,-1.0682831167238902,5.0,false
406,2.9870962859641708,-1.0682831167238902,5.0,false
407,2.9920962859641707,-1.0682831167238902,5.0,false
408,2.9970962859641705,-1.0682831167238902,5.0,false
409,3.002096285964171,-1.0682831167238902,5.0,false
410,3.007096285964171,-1.0682831167238902,5.0,false
411,3.0120962859641707,-1.0682831167238902,5.0,false
412,3.0170962859641706,-1.0682831167238902,5.0,false
413,3.0220962859641705,-1.0682831167238902,5.0,false
414,3.027096285964171,-1.0682831167238902,5.0,false
415,3.0320962859641707,-1.0682831167238902,5.0,false
416,3.0370962859641706,-1.0682831167238902,5.0,false
417,3.0420962859641705,-1.0682831167238902,5.0,false
418,3.0470962859641704,-1.0682831167238902,5.0,false
419,3.0520962859641707,-1.0682831167238902,5.0,false
420,3.0570962859641706,-1.0682831167238902,5.0,false
421,3.0620962859641705,-1.0682831167238902,5.0,false
422,2.962096285964171,-1.0632831167238903,5.0,false
423,2.9670962859641707,-1.0632831167238903,5.0,false
424,2.9720962859641706,-1.0632831167238903,5.0,false
425,2.977096285964171,-1.0632831167238903,5.0,false
426,2.982096285964171,-1.0632831167238903,5.0,false
427,2.9870962859641708,-1.0632831167238903,5.0,false
428,2.9920962859641707,-1.0632831167238903,5.0,false
429,2.9970962859641705,-1.0632831167238903,5.0,false
430,3.002096285964171,-1.0632831167238903,5.0,false
431,3.007096285964171,-1.0632831167238903,5.0,false
432,3.0120962859641707,-1.0632831167238903,5.0,false
433,3.0170962859641706,-1.0632831167238903,5.0,false
434,3.0220962859641705,-1.0632831167238903,5.0,false
435,3.027096285964171,-1.0632831167238903,5.0,false
436,3.0320962859641707,-1.0632831167238903,5.0,false
437,3.0370962859641706,-1.0632831167238903,5.0,false
438,3.0420962859641705,-1.0632831167238903,5.0,false
439,3.0470962859641704,-1.0632831167238903,5.0,false
440,3.0520962859641707,-1.0632831167238903,5.0,false
441,3.0570962859641706,-1.0632831167238903,5.0,false
442,3.0620962859641705,-1.0632831167238903,5.0,false
